Three-Digit ZIP Code,Year,Quarter,Index (NSA),Index Type,,,
163,2007,1,170.89,Balance of State,,,
163,2007,2,174.33,Balance of State,,,
163,2007,3,174.19,Balance of State,,,
163,2007,4,177.08,Balance of State,,,
163,2008,1,177.56,Balance of State,,,
163,2008,2,178.67,Balance of State,,,
163,2008,3,175.54,Balance of State,,,
163,2008,4,176.23,Balance of State,,,
163,2009,1,179.19,Balance of State,,,
163,2009,2,179.37,Balance of State,,,
163,2009,3,176.30,Balance of State,,,
163,2009,4,174.51,Balance of State,,,
163,2010,1,176.14,Balance of State,,,
163,2010,2,173.54,Balance of State,,,
163,2010,3,176.62,Balance of State,,,
163,2010,4,177.62,Balance of State,,,
163,2011,1,177.24,Balance of State,,,
163,2011,2,175.02,Balance of State,,,
163,2011,3,175.11,Balance of State,,,
163,2011,4,178.32,Balance of State,,,
163,2012,1,177.27,Balance of State,,,
163,2012,2,178.34,Balance of State,,,
163,2012,3,179.58,Balance of State,,,
163,2012,4,182.01,Balance of State,,,
163,2013,1,180.36,Balance of State,,,
163,2013,2,180.16,Balance of State,,,
163,2013,3,181.14,Balance of State,,,
163,2013,4,182.27,Balance of State,,,
163,2014,1,182.23,Balance of State,,,
163,2014,2,180.46,Balance of State,,,
163,2014,3,183.97,Balance of State,,,
163,2014,4,184.48,Balance of State,,,
163,2015,1,186.76,Balance of State,,,
163,2015,2,185.18,Balance of State,,,
163,2015,3,186.58,Balance of State,,,
163,2015,4,187.96,Balance of State,,,
163,2016,1,186.34,Balance of State,,,
164,1995,1,100.00,MSA/MSAD Index,,,
164,1995,2,98.72,MSA/MSAD Index,,,
164,1995,3,102.75,MSA/MSAD Index,,,
164,1995,4,101.32,MSA/MSAD Index,,,
164,1996,1,104.62,MSA/MSAD Index,,,
164,1996,2,104.44,MSA/MSAD Index,,,
164,1996,3,104.38,MSA/MSAD Index,,,
164,1996,4,105.35,MSA/MSAD Index,,,
164,1997,1,104.54,MSA/MSAD Index,,,
164,1997,2,106.33,MSA/MSAD Index,,,
164,1997,3,107.17,MSA/MSAD Index,,,
164,1997,4,107.89,MSA/MSAD Index,,,
164,1998,1,108.86,MSA/MSAD Index,,,
164,1998,2,110.92,MSA/MSAD Index,,,
164,1998,3,110.14,MSA/MSAD Index,,,
164,1998,4,111.82,MSA/MSAD Index,,,
164,1999,1,113.05,MSA/MSAD Index,,,
164,1999,2,112.91,MSA/MSAD Index,,,
164,1999,3,112.65,MSA/MSAD Index,,,
164,1999,4,112.99,MSA/MSAD Index,,,
164,2000,1,112.93,MSA/MSAD Index,,,
164,2000,2,114.38,MSA/MSAD Index,,,
164,2000,3,114.18,MSA/MSAD Index,,,
164,2000,4,117.96,MSA/MSAD Index,,,
164,2001,1,118.72,MSA/MSAD Index,,,
164,2001,2,120.84,MSA/MSAD Index,,,
164,2001,3,121.84,MSA/MSAD Index,,,
164,2001,4,122.47,MSA/MSAD Index,,,
164,2002,1,122.36,MSA/MSAD Index,,,
164,2002,2,124.31,MSA/MSAD Index,,,
164,2002,3,124.50,MSA/MSAD Index,,,
164,2002,4,126.22,MSA/MSAD Index,,,
164,2003,1,126.23,MSA/MSAD Index,,,
164,2003,2,128.02,MSA/MSAD Index,,,
164,2003,3,129.18,MSA/MSAD Index,,,
164,2003,4,130.35,MSA/MSAD Index,,,
164,2004,1,131.42,MSA/MSAD Index,,,
164,2004,2,132.48,MSA/MSAD Index,,,
164,2004,3,134.24,MSA/MSAD Index,,,
164,2004,4,135.07,MSA/MSAD Index,,,
164,2005,1,137.48,MSA/MSAD Index,,,
164,2005,2,138.62,MSA/MSAD Index,,,
164,2005,3,138.79,MSA/MSAD Index,,,
164,2005,4,139.08,MSA/MSAD Index,,,
164,2006,1,140.68,MSA/MSAD Index,,,
164,2006,2,141.60,MSA/MSAD Index,,,
164,2006,3,142.48,MSA/MSAD Index,,,
164,2006,4,142.56,MSA/MSAD Index,,,
164,2007,1,145.40,MSA/MSAD Index,,,
164,2007,2,144.25,MSA/MSAD Index,,,
164,2007,3,145.68,MSA/MSAD Index,,,
164,2007,4,145.17,MSA/MSAD Index,,,
164,2008,1,145.10,MSA/MSAD Index,,,
164,2008,2,146.67,MSA/MSAD Index,,,
164,2008,3,145.57,MSA/MSAD Index,,,
164,2008,4,145.48,MSA/MSAD Index,,,
164,2009,1,148.34,MSA/MSAD Index,,,
164,2009,2,149.32,MSA/MSAD Index,,,
164,2009,3,146.10,MSA/MSAD Index,,,
164,2009,4,147.27,MSA/MSAD Index,,,
164,2010,1,147.51,MSA/MSAD Index,,,
164,2010,2,147.42,MSA/MSAD Index,,,
164,2010,3,149.66,MSA/MSAD Index,,,
164,2010,4,149.75,MSA/MSAD Index,,,
164,2011,1,149.31,MSA/MSAD Index,,,
164,2011,2,148.06,MSA/MSAD Index,,,
164,2011,3,146.80,MSA/MSAD Index,,,
164,2011,4,149.96,MSA/MSAD Index,,,
164,2012,1,150.37,MSA/MSAD Index,,,
164,2012,2,149.87,MSA/MSAD Index,,,
164,2012,3,150.59,MSA/MSAD Index,,,
164,2012,4,149.94,MSA/MSAD Index,,,
164,2013,1,151.63,MSA/MSAD Index,,,
164,2013,2,152.34,MSA/MSAD Index,,,
164,2013,3,152.48,MSA/MSAD Index,,,
164,2013,4,157.50,MSA/MSAD Index,,,
164,2014,1,148.80,MSA/MSAD Index,,,
164,2014,2,152.46,MSA/MSAD Index,,,
164,2014,3,153.91,MSA/MSAD Index,,,
164,2014,4,152.99,MSA/MSAD Index,,,
164,2015,1,156.95,MSA/MSAD Index,,,
164,2015,2,157.00,MSA/MSAD Index,,,
164,2015,3,159.74,MSA/MSAD Index,,,
164,2015,4,159.11,MSA/MSAD Index,,,
164,2016,1,159.76,MSA/MSAD Index,,,
165,1995,1,100.00,MSA/MSAD Index,,,
165,1995,2,98.72,MSA/MSAD Index,,,
165,1995,3,102.75,MSA/MSAD Index,,,
165,1995,4,101.32,MSA/MSAD Index,,,
165,1996,1,104.62,MSA/MSAD Index,,,
165,1996,2,104.44,MSA/MSAD Index,,,
165,1996,3,104.38,MSA/MSAD Index,,,
165,1996,4,105.35,MSA/MSAD Index,,,
165,1997,1,104.54,MSA/MSAD Index,,,
165,1997,2,106.33,MSA/MSAD Index,,,
165,1997,3,107.17,MSA/MSAD Index,,,
165,1997,4,107.89,MSA/MSAD Index,,,
165,1998,1,108.86,MSA/MSAD Index,,,
165,1998,2,110.92,MSA/MSAD Index,,,
165,1998,3,110.14,MSA/MSAD Index,,,
165,1998,4,111.82,MSA/MSAD Index,,,
165,1999,1,113.05,MSA/MSAD Index,,,
165,1999,2,112.91,MSA/MSAD Index,,,
165,1999,3,112.65,MSA/MSAD Index,,,
165,1999,4,112.99,MSA/MSAD Index,,,
165,2000,1,112.93,MSA/MSAD Index,,,
165,2000,2,114.38,MSA/MSAD Index,,,
165,2000,3,114.18,MSA/MSAD Index,,,
165,2000,4,117.96,MSA/MSAD Index,,,
165,2001,1,118.72,MSA/MSAD Index,,,
165,2001,2,120.84,MSA/MSAD Index,,,
165,2001,3,121.84,MSA/MSAD Index,,,
165,2001,4,122.47,MSA/MSAD Index,,,
165,2002,1,122.36,MSA/MSAD Index,,,
165,2002,2,124.31,MSA/MSAD Index,,,
165,2002,3,124.50,MSA/MSAD Index,,,
165,2002,4,126.22,MSA/MSAD Index,,,
165,2003,1,126.23,MSA/MSAD Index,,,
165,2003,2,128.02,MSA/MSAD Index,,,
165,2003,3,129.18,MSA/MSAD Index,,,
165,2003,4,130.35,MSA/MSAD Index,,,
165,2004,1,131.42,MSA/MSAD Index,,,
165,2004,2,132.48,MSA/MSAD Index,,,
165,2004,3,134.24,MSA/MSAD Index,,,
165,2004,4,135.07,MSA/MSAD Index,,,
165,2005,1,137.48,MSA/MSAD Index,,,
165,2005,2,138.62,MSA/MSAD Index,,,
165,2005,3,138.79,MSA/MSAD Index,,,
165,2005,4,139.08,MSA/MSAD Index,,,
165,2006,1,140.68,MSA/MSAD Index,,,
165,2006,2,141.60,MSA/MSAD Index,,,
165,2006,3,142.48,MSA/MSAD Index,,,
165,2006,4,142.56,MSA/MSAD Index,,,
165,2007,1,145.40,MSA/MSAD Index,,,
165,2007,2,144.25,MSA/MSAD Index,,,
165,2007,3,145.68,MSA/MSAD Index,,,
165,2007,4,145.17,MSA/MSAD Index,,,
165,2008,1,145.10,MSA/MSAD Index,,,
165,2008,2,146.67,MSA/MSAD Index,,,
165,2008,3,145.57,MSA/MSAD Index,,,
165,2008,4,145.48,MSA/MSAD Index,,,
165,2009,1,148.34,MSA/MSAD Index,,,
165,2009,2,149.32,MSA/MSAD Index,,,
165,2009,3,146.10,MSA/MSAD Index,,,
165,2009,4,147.27,MSA/MSAD Index,,,
165,2010,1,147.51,MSA/MSAD Index,,,
165,2010,2,147.42,MSA/MSAD Index,,,
165,2010,3,149.66,MSA/MSAD Index,,,
165,2010,4,149.75,MSA/MSAD Index,,,
165,2011,1,149.31,MSA/MSAD Index,,,
165,2011,2,148.06,MSA/MSAD Index,,,
165,2011,3,146.80,MSA/MSAD Index,,,
165,2011,4,149.96,MSA/MSAD Index,,,
165,2012,1,150.37,MSA/MSAD Index,,,
165,2012,2,149.87,MSA/MSAD Index,,,
165,2012,3,150.59,MSA/MSAD Index,,,
165,2012,4,149.94,MSA/MSAD Index,,,
165,2013,1,151.63,MSA/MSAD Index,,,
165,2013,2,152.34,MSA/MSAD Index,,,
165,2013,3,152.48,MSA/MSAD Index,,,
165,2013,4,157.50,MSA/MSAD Index,,,
165,2014,1,148.80,MSA/MSAD Index,,,
165,2014,2,152.46,MSA/MSAD Index,,,
165,2014,3,153.91,MSA/MSAD Index,,,
165,2014,4,152.99,MSA/MSAD Index,,,
165,2015,1,156.95,MSA/MSAD Index,,,
165,2015,2,157.00,MSA/MSAD Index,,,
165,2015,3,159.74,MSA/MSAD Index,,,
165,2015,4,159.11,MSA/MSAD Index,,,
165,2016,1,159.76,MSA/MSAD Index,,,
166,1995,1,100.00,MSA/MSAD Index,,,
166,1995,2,97.40,MSA/MSAD Index,,,
166,1995,3,102.54,MSA/MSAD Index,,,
166,1995,4,103.60,MSA/MSAD Index,,,
166,1996,1,104.80,MSA/MSAD Index,,,
166,1996,2,104.25,MSA/MSAD Index,,,
166,1996,3,104.18,MSA/MSAD Index,,,
166,1996,4,103.26,MSA/MSAD Index,,,
166,1997,1,103.62,MSA/MSAD Index,,,
166,1997,2,105.47,MSA/MSAD Index,,,
166,1997,3,106.32,MSA/MSAD Index,,,
166,1997,4,109.06,MSA/MSAD Index,,,
166,1998,1,109.74,MSA/MSAD Index,,,
166,1998,2,111.76,MSA/MSAD Index,,,
166,1998,3,113.98,MSA/MSAD Index,,,
166,1998,4,115.46,MSA/MSAD Index,,,
166,1999,1,117.25,MSA/MSAD Index,,,
166,1999,2,119.11,MSA/MSAD Index,,,
166,1999,3,115.91,MSA/MSAD Index,,,
166,1999,4,111.44,MSA/MSAD Index,,,
166,2000,1,118.51,MSA/MSAD Index,,,
166,2000,2,118.35,MSA/MSAD Index,,,
166,2000,3,119.49,MSA/MSAD Index,,,
166,2000,4,119.82,MSA/MSAD Index,,,
166,2001,1,126.27,MSA/MSAD Index,,,
166,2001,2,124.76,MSA/MSAD Index,,,
166,2001,3,128.85,MSA/MSAD Index,,,
166,2001,4,128.67,MSA/MSAD Index,,,
166,2002,1,129.06,MSA/MSAD Index,,,
166,2002,2,129.36,MSA/MSAD Index,,,
166,2002,3,133.21,MSA/MSAD Index,,,
166,2002,4,133.67,MSA/MSAD Index,,,
166,2003,1,136.21,MSA/MSAD Index,,,
166,2003,2,135.68,MSA/MSAD Index,,,
166,2003,3,138.81,MSA/MSAD Index,,,
166,2003,4,135.96,MSA/MSAD Index,,,
166,2004,1,142.41,MSA/MSAD Index,,,
166,2004,2,138.19,MSA/MSAD Index,,,
166,2004,3,144.18,MSA/MSAD Index,,,
166,2004,4,147.21,MSA/MSAD Index,,,
166,2005,1,146.31,MSA/MSAD Index,,,
166,2005,2,151.24,MSA/MSAD Index,,,
166,2005,3,152.62,MSA/MSAD Index,,,
166,2005,4,154.07,MSA/MSAD Index,,,
166,2006,1,154.32,MSA/MSAD Index,,,
166,2006,2,157.93,MSA/MSAD Index,,,
166,2006,3,161.04,MSA/MSAD Index,,,
166,2006,4,160.17,MSA/MSAD Index,,,
166,2007,1,162.66,MSA/MSAD Index,,,
166,2007,2,165.41,MSA/MSAD Index,,,
166,2007,3,166.77,MSA/MSAD Index,,,
166,2007,4,166.33,MSA/MSAD Index,,,
166,2008,1,170.13,MSA/MSAD Index,,,
166,2008,2,173.47,MSA/MSAD Index,,,
166,2008,3,172.06,MSA/MSAD Index,,,
166,2008,4,167.45,MSA/MSAD Index,,,
166,2009,1,173.05,MSA/MSAD Index,,,
166,2009,2,173.83,MSA/MSAD Index,,,
166,2009,3,168.06,MSA/MSAD Index,,,
166,2009,4,170.39,MSA/MSAD Index,,,
166,2010,1,172.99,MSA/MSAD Index,,,
166,2010,2,169.64,MSA/MSAD Index,,,
166,2010,3,173.97,MSA/MSAD Index,,,
166,2010,4,173.51,MSA/MSAD Index,,,
166,2011,1,172.07,MSA/MSAD Index,,,
166,2011,2,177.67,MSA/MSAD Index,,,
166,2011,3,170.94,MSA/MSAD Index,,,
166,2011,4,174.59,MSA/MSAD Index,,,
166,2012,1,177.67,MSA/MSAD Index,,,
166,2012,2,176.28,MSA/MSAD Index,,,
166,2012,3,181.83,MSA/MSAD Index,,,
166,2012,4,177.03,MSA/MSAD Index,,,
166,2013,1,183.20,MSA/MSAD Index,,,
166,2013,2,179.90,MSA/MSAD Index,,,
166,2013,3,177.86,MSA/MSAD Index,,,
166,2013,4,180.06,MSA/MSAD Index,,,
166,2014,1,178.95,MSA/MSAD Index,,,
166,2014,2,185.23,MSA/MSAD Index,,,
166,2014,3,182.91,MSA/MSAD Index,,,
166,2014,4,186.21,MSA/MSAD Index,,,
166,2015,1,186.16,MSA/MSAD Index,,,
166,2015,2,188.31,MSA/MSAD Index,,,
166,2015,3,183.45,MSA/MSAD Index,,,
166,2015,4,183.83,MSA/MSAD Index,,,
166,2016,1,189.69,MSA/MSAD Index,,,
167,1995,1,100.00,Balance of State,,,
167,1995,2,104.41,Balance of State,,,
167,1995,3,107.13,Balance of State,,,
167,1995,4,107.84,Balance of State,,,
167,1996,1,111.25,Balance of State,,,
167,1996,2,109.88,Balance of State,,,
167,1996,3,112.50,Balance of State,,,
167,1996,4,112.47,Balance of State,,,
167,1997,1,114.03,Balance of State,,,
167,1997,2,112.96,Balance of State,,,
167,1997,3,112.04,Balance of State,,,
167,1997,4,113.61,Balance of State,,,
167,1998,1,118.79,Balance of State,,,
167,1998,2,118.96,Balance of State,,,
167,1998,3,118.95,Balance of State,,,
167,1998,4,119.39,Balance of State,,,
167,1999,1,122.77,Balance of State,,,
167,1999,2,120.13,Balance of State,,,
167,1999,3,119.55,Balance of State,,,
167,1999,4,119.69,Balance of State,,,
167,2000,1,121.90,Balance of State,,,
167,2000,2,121.80,Balance of State,,,
167,2000,3,123.83,Balance of State,,,
167,2000,4,124.23,Balance of State,,,
167,2001,1,129.51,Balance of State,,,
167,2001,2,130.49,Balance of State,,,
167,2001,3,130.80,Balance of State,,,
167,2001,4,133.35,Balance of State,,,
167,2002,1,134.20,Balance of State,,,
167,2002,2,134.76,Balance of State,,,
167,2002,3,135.63,Balance of State,,,
167,2002,4,138.55,Balance of State,,,
167,2003,1,139.40,Balance of State,,,
167,2003,2,140.86,Balance of State,,,
167,2003,3,141.38,Balance of State,,,
167,2003,4,143.57,Balance of State,,,
167,2004,1,145.73,Balance of State,,,
167,2004,2,146.77,Balance of State,,,
167,2004,3,149.36,Balance of State,,,
167,2004,4,152.77,Balance of State,,,
167,2005,1,153.74,Balance of State,,,
167,2005,2,155.05,Balance of State,,,
167,2005,3,160.10,Balance of State,,,
167,2005,4,160.75,Balance of State,,,
167,2006,1,164.56,Balance of State,,,
167,2006,2,167.10,Balance of State,,,
167,2006,3,168.57,Balance of State,,,
167,2006,4,171.07,Balance of State,,,
167,2007,1,170.89,Balance of State,,,
167,2007,2,174.33,Balance of State,,,
167,2007,3,174.19,Balance of State,,,
167,2007,4,177.08,Balance of State,,,
167,2008,1,177.56,Balance of State,,,
167,2008,2,178.67,Balance of State,,,
167,2008,3,175.54,Balance of State,,,
167,2008,4,176.23,Balance of State,,,
167,2009,1,179.19,Balance of State,,,
167,2009,2,179.37,Balance of State,,,
167,2009,3,176.30,Balance of State,,,
167,2009,4,174.51,Balance of State,,,
167,2010,1,176.14,Balance of State,,,
167,2010,2,173.54,Balance of State,,,
167,2010,3,176.62,Balance of State,,,
167,2010,4,177.62,Balance of State,,,
167,2011,1,177.24,Balance of State,,,
167,2011,2,175.02,Balance of State,,,
167,2011,3,175.11,Balance of State,,,
167,2011,4,178.32,Balance of State,,,
167,2012,1,177.27,Balance of State,,,
167,2012,2,178.34,Balance of State,,,
167,2012,3,179.58,Balance of State,,,
167,2012,4,182.01,Balance of State,,,
167,2013,1,180.36,Balance of State,,,
167,2013,2,180.16,Balance of State,,,
167,2013,3,181.14,Balance of State,,,
167,2013,4,182.27,Balance of State,,,
167,2014,1,182.23,Balance of State,,,
167,2014,2,180.46,Balance of State,,,
167,2014,3,183.97,Balance of State,,,
167,2014,4,184.48,Balance of State,,,
167,2015,1,186.76,Balance of State,,,
167,2015,2,185.18,Balance of State,,,
167,2015,3,186.58,Balance of State,,,
167,2015,4,187.96,Balance of State,,,
167,2016,1,186.34,Balance of State,,,
168,1995,1,100.00,Native 3-Digit ZIP index,,,
168,1995,2,101.98,Native 3-Digit ZIP index,,,
168,1995,3,102.16,Native 3-Digit ZIP index,,,
168,1995,4,102.81,Native 3-Digit ZIP index,,,
168,1996,1,105.33,Native 3-Digit ZIP index,,,
168,1996,2,104.73,Native 3-Digit ZIP index,,,
168,1996,3,104.70,Native 3-Digit ZIP index,,,
168,1996,4,105.73,Native 3-Digit ZIP index,,,
168,1997,1,109.73,Native 3-Digit ZIP index,,,
168,1997,2,107.73,Native 3-Digit ZIP index,,,
168,1997,3,108.11,Native 3-Digit ZIP index,,,
168,1997,4,110.56,Native 3-Digit ZIP index,,,
168,1998,1,113.13,Native 3-Digit ZIP index,,,
168,1998,2,112.13,Native 3-Digit ZIP index,,,
168,1998,3,111.78,Native 3-Digit ZIP index,,,
168,1998,4,113.19,Native 3-Digit ZIP index,,,
168,1999,1,113.60,Native 3-Digit ZIP index,,,
168,1999,2,116.09,Native 3-Digit ZIP index,,,
168,1999,3,114.35,Native 3-Digit ZIP index,,,
168,1999,4,116.47,Native 3-Digit ZIP index,,,
168,2000,1,118.11,Native 3-Digit ZIP index,,,
168,2000,2,118.70,Native 3-Digit ZIP index,,,
168,2000,3,120.38,Native 3-Digit ZIP index,,,
168,2000,4,121.07,Native 3-Digit ZIP index,,,
168,2001,1,122.69,Native 3-Digit ZIP index,,,
168,2001,2,125.06,Native 3-Digit ZIP index,,,
168,2001,3,126.86,Native 3-Digit ZIP index,,,
168,2001,4,127.99,Native 3-Digit ZIP index,,,
168,2002,1,128.43,Native 3-Digit ZIP index,,,
168,2002,2,130.82,Native 3-Digit ZIP index,,,
168,2002,3,132.87,Native 3-Digit ZIP index,,,
168,2002,4,132.96,Native 3-Digit ZIP index,,,
168,2003,1,135.01,Native 3-Digit ZIP index,,,
168,2003,2,137.21,Native 3-Digit ZIP index,,,
168,2003,3,139.26,Native 3-Digit ZIP index,,,
168,2003,4,141.19,Native 3-Digit ZIP index,,,
168,2004,1,141.56,Native 3-Digit ZIP index,,,
168,2004,2,146.67,Native 3-Digit ZIP index,,,
168,2004,3,148.08,Native 3-Digit ZIP index,,,
168,2004,4,150.54,Native 3-Digit ZIP index,,,
168,2005,1,154.43,Native 3-Digit ZIP index,,,
168,2005,2,159.86,Native 3-Digit ZIP index,,,
168,2005,3,162.50,Native 3-Digit ZIP index,,,
168,2005,4,164.23,Native 3-Digit ZIP index,,,
168,2006,1,165.61,Native 3-Digit ZIP index,,,
168,2006,2,170.59,Native 3-Digit ZIP index,,,
168,2006,3,170.34,Native 3-Digit ZIP index,,,
168,2006,4,172.74,Native 3-Digit ZIP index,,,
168,2007,1,173.55,Native 3-Digit ZIP index,,,
168,2007,2,176.26,Native 3-Digit ZIP index,,,
168,2007,3,176.71,Native 3-Digit ZIP index,,,
168,2007,4,179.47,Native 3-Digit ZIP index,,,
168,2008,1,181.04,Native 3-Digit ZIP index,,,
168,2008,2,179.72,Native 3-Digit ZIP index,,,
168,2008,3,179.44,Native 3-Digit ZIP index,,,
168,2008,4,185.19,Native 3-Digit ZIP index,,,
168,2009,1,182.07,Native 3-Digit ZIP index,,,
168,2009,2,182.12,Native 3-Digit ZIP index,,,
168,2009,3,181.40,Native 3-Digit ZIP index,,,
168,2009,4,182.69,Native 3-Digit ZIP index,,,
168,2010,1,181.69,Native 3-Digit ZIP index,,,
168,2010,2,180.23,Native 3-Digit ZIP index,,,
168,2010,3,183.46,Native 3-Digit ZIP index,,,
168,2010,4,185.28,Native 3-Digit ZIP index,,,
168,2011,1,184.14,Native 3-Digit ZIP index,,,
168,2011,2,183.18,Native 3-Digit ZIP index,,,
168,2011,3,182.22,Native 3-Digit ZIP index,,,
168,2011,4,183.43,Native 3-Digit ZIP index,,,
168,2012,1,185.62,Native 3-Digit ZIP index,,,
168,2012,2,184.08,Native 3-Digit ZIP index,,,
168,2012,3,186.18,Native 3-Digit ZIP index,,,
168,2012,4,187.73,Native 3-Digit ZIP index,,,
168,2013,1,189.27,Native 3-Digit ZIP index,,,
168,2013,2,191.70,Native 3-Digit ZIP index,,,
168,2013,3,193.15,Native 3-Digit ZIP index,,,
168,2013,4,185.19,Native 3-Digit ZIP index,,,
168,2014,1,184.68,Native 3-Digit ZIP index,,,
168,2014,2,194.65,Native 3-Digit ZIP index,,,
168,2014,3,196.34,Native 3-Digit ZIP index,,,
168,2014,4,195.24,Native 3-Digit ZIP index,,,
168,2015,1,200.27,Native 3-Digit ZIP index,,,
168,2015,2,202.88,Native 3-Digit ZIP index,,,
168,2015,3,199.96,Native 3-Digit ZIP index,,,
168,2015,4,203.58,Native 3-Digit ZIP index,,,
168,2016,1,205.44,Native 3-Digit ZIP index,,,
169,1995,1,100.00,Balance of State,,,
169,1995,2,104.41,Balance of State,,,
169,1995,3,107.13,Balance of State,,,
169,1995,4,107.84,Balance of State,,,
169,1996,1,111.25,Balance of State,,,
169,1996,2,109.88,Balance of State,,,
169,1996,3,112.50,Balance of State,,,
169,1996,4,112.47,Balance of State,,,
169,1997,1,114.03,Balance of State,,,
169,1997,2,112.96,Balance of State,,,
169,1997,3,112.04,Balance of State,,,
169,1997,4,113.61,Balance of State,,,
169,1998,1,118.79,Balance of State,,,
169,1998,2,118.96,Balance of State,,,
169,1998,3,118.95,Balance of State,,,
169,1998,4,119.39,Balance of State,,,
169,1999,1,122.77,Balance of State,,,
169,1999,2,120.13,Balance of State,,,
169,1999,3,119.55,Balance of State,,,
169,1999,4,119.69,Balance of State,,,
169,2000,1,121.90,Balance of State,,,
169,2000,2,121.80,Balance of State,,,
169,2000,3,123.83,Balance of State,,,
169,2000,4,124.23,Balance of State,,,
169,2001,1,129.51,Balance of State,,,
169,2001,2,130.49,Balance of State,,,
169,2001,3,130.80,Balance of State,,,
169,2001,4,133.35,Balance of State,,,
169,2002,1,134.20,Balance of State,,,
169,2002,2,134.76,Balance of State,,,
169,2002,3,135.63,Balance of State,,,
169,2002,4,138.55,Balance of State,,,
169,2003,1,139.40,Balance of State,,,
169,2003,2,140.86,Balance of State,,,
169,2003,3,141.38,Balance of State,,,
169,2003,4,143.57,Balance of State,,,
169,2004,1,145.73,Balance of State,,,
169,2004,2,146.77,Balance of State,,,
169,2004,3,149.36,Balance of State,,,
169,2004,4,152.77,Balance of State,,,
169,2005,1,153.74,Balance of State,,,
169,2005,2,155.05,Balance of State,,,
169,2005,3,160.10,Balance of State,,,
169,2005,4,160.75,Balance of State,,,
169,2006,1,164.56,Balance of State,,,
169,2006,2,167.10,Balance of State,,,
169,2006,3,168.57,Balance of State,,,
169,2006,4,171.07,Balance of State,,,
169,2007,1,170.89,Balance of State,,,
169,2007,2,174.33,Balance of State,,,
169,2007,3,174.19,Balance of State,,,
169,2007,4,177.08,Balance of State,,,
169,2008,1,177.56,Balance of State,,,
169,2008,2,178.67,Balance of State,,,
169,2008,3,175.54,Balance of State,,,
169,2008,4,176.23,Balance of State,,,
169,2009,1,179.19,Balance of State,,,
169,2009,2,179.37,Balance of State,,,
169,2009,3,176.30,Balance of State,,,
169,2009,4,174.51,Balance of State,,,
169,2010,1,176.14,Balance of State,,,
169,2010,2,173.54,Balance of State,,,
169,2010,3,176.62,Balance of State,,,
169,2010,4,177.62,Balance of State,,,
169,2011,1,177.24,Balance of State,,,
169,2011,2,175.02,Balance of State,,,
169,2011,3,175.11,Balance of State,,,
169,2011,4,178.32,Balance of State,,,
169,2012,1,177.27,Balance of State,,,
169,2012,2,178.34,Balance of State,,,
169,2012,3,179.58,Balance of State,,,
169,2012,4,182.01,Balance of State,,,
169,2013,1,180.36,Balance of State,,,
169,2013,2,180.16,Balance of State,,,
169,2013,3,181.14,Balance of State,,,
169,2013,4,182.27,Balance of State,,,
169,2014,1,182.23,Balance of State,,,
169,2014,2,180.46,Balance of State,,,
169,2014,3,183.97,Balance of State,,,
169,2014,4,184.48,Balance of State,,,
169,2015,1,186.76,Balance of State,,,
169,2015,2,185.18,Balance of State,,,
169,2015,3,186.58,Balance of State,,,
169,2015,4,187.96,Balance of State,,,
169,2016,1,186.34,Balance of State,,,
170,1995,1,100.00,Native 3-Digit ZIP index,,,
170,1995,2,101.18,Native 3-Digit ZIP index,,,
170,1995,3,102.37,Native 3-Digit ZIP index,,,
170,1995,4,104.35,Native 3-Digit ZIP index,,,
170,1996,1,104.84,Native 3-Digit ZIP index,,,
170,1996,2,103.77,Native 3-Digit ZIP index,,,
170,1996,3,104.05,Native 3-Digit ZIP index,,,
170,1996,4,103.97,Native 3-Digit ZIP index,,,
170,1997,1,105.79,Native 3-Digit ZIP index,,,
170,1997,2,106.51,Native 3-Digit ZIP index,,,
170,1997,3,107.98,Native 3-Digit ZIP index,,,
170,1997,4,108.84,Native 3-Digit ZIP index,,,
170,1998,1,110.34,Native 3-Digit ZIP index,,,
170,1998,2,109.81,Native 3-Digit ZIP index,,,
170,1998,3,110.94,Native 3-Digit ZIP index,,,
170,1998,4,112.13,Native 3-Digit ZIP index,,,
170,1999,1,112.56,Native 3-Digit ZIP index,,,
170,1999,2,112.63,Native 3-Digit ZIP index,,,
170,1999,3,112.31,Native 3-Digit ZIP index,,,
170,1999,4,113.08,Native 3-Digit ZIP index,,,
170,2000,1,113.80,Native 3-Digit ZIP index,,,
170,2000,2,113.96,Native 3-Digit ZIP index,,,
170,2000,3,113.93,Native 3-Digit ZIP index,,,
170,2000,4,115.91,Native 3-Digit ZIP index,,,
170,2001,1,117.93,Native 3-Digit ZIP index,,,
170,2001,2,119.39,Native 3-Digit ZIP index,,,
170,2001,3,119.72,Native 3-Digit ZIP index,,,
170,2001,4,121.35,Native 3-Digit ZIP index,,,
170,2002,1,122.25,Native 3-Digit ZIP index,,,
